Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Logout,Chrome 126.0.0.0,,,17-07-2024 17:51:47,17-07-2024 17:52:16,29.001s,PASSED
,,,,,,,
Test Cases/Healthcare/Log out/TC09_Logout_via_Burger_menu,Chrome 126.0.0.0,,,17-07-2024 17:51:47,17-07-2024 17:52:02,14.899s,PASSED
store.Authentication.HC_Login_Burger_menu.Login_via_Burger_menu(),Chrome 126.0.0.0,,,17-07-2024 17:51:48,17-07-2024 17:52:00,11.899s,PASSED
"click(findTestObject(""Object Repository/Healthcare/Burger menu/a_Burger_menu""))",Chrome 126.0.0.0,,,17-07-2024 17:52:00,17-07-2024 17:52:00,0.354s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Healthcare/Burger menu/Slidebar_opened""), 3)",Chrome 126.0.0.0,,,17-07-2024 17:52:00,17-07-2024 17:52:01,0.327s,PASSED
"click(findTestObject(""Object Repository/Healthcare/Burger menu/a_Logout""))",Chrome 126.0.0.0,,,17-07-2024 17:52:01,17-07-2024 17:52:02,1.050s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Healthcare/Dashboard/Dashboard_page""), 3)",Chrome 126.0.0.0,,,17-07-2024 17:52:02,17-07-2024 17:52:02,0.346s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,17-07-2024 17:52:02,17-07-2024 17:52:02,0.399s,PASSED
,,,,,,,
Test Cases/Healthcare/Log out/TC10_Logout_via_Profile_page,Chrome 126.0.0.0,,,17-07-2024 17:52:02,17-07-2024 17:52:16,13.616s,PASSED
store.Function.Access_HC_Profile.Access_Profile(),Chrome 126.0.0.0,,,17-07-2024 17:52:03,17-07-2024 17:52:13,10.761s,PASSED
"click(findTestObject(""Object Repository/Healthcare/Profile/Logout_btn""))",Chrome 126.0.0.0,,,17-07-2024 17:52:13,17-07-2024 17:52:14,0.988s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Healthcare/Dashboard/Dashboard_page""), 3)",Chrome 126.0.0.0,,,17-07-2024 17:52:14,17-07-2024 17:52:15,0.300s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,17-07-2024 17:52:15,17-07-2024 17:52:16,1.270s,PASSED
