Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Logout,Chrome 126.0.0.0,,,26-07-2024 00:06:33,26-07-2024 00:06:57,23.334s,PASSED
,,,,,,,
Test Cases/Healthcare/Log out/TC09_Logout_via_Burger_menu,Chrome 126.0.0.0,,,26-07-2024 00:06:33,26-07-2024 00:06:45,11.655s,PASSED
store.Authentication.HC_Login_Burger_menu.Login_via_Burger_menu(),Chrome 126.0.0.0,,,26-07-2024 00:06:34,26-07-2024 00:06:43,9.466s,PASSED
"click(findTestObject(""Object Repository/Healthcare/Burger menu/a_Burger_menu""))",Chrome 126.0.0.0,,,26-07-2024 00:06:43,26-07-2024 00:06:43,0.292s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Healthcare/Burger menu/Slidebar_opened""), 3)",Chrome 126.0.0.0,,,26-07-2024 00:06:43,26-07-2024 00:06:44,0.281s,PASSED
"click(findTestObject(""Object Repository/Healthcare/Burger menu/a_Logout""))",Chrome 126.0.0.0,,,26-07-2024 00:06:44,26-07-2024 00:06:45,0.922s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Healthcare/Dashboard/Dashboard_page""), 3)",Chrome 126.0.0.0,,,26-07-2024 00:06:45,26-07-2024 00:06:45,0.273s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,26-07-2024 00:06:45,26-07-2024 00:06:45,0.172s,PASSED
,,,,,,,
Test Cases/Healthcare/Log out/TC10_Logout_via_Profile_page,Chrome 126.0.0.0,,,26-07-2024 00:06:45,26-07-2024 00:06:57,11.505s,PASSED
store.Function.Access_HC_Profile.Access_Profile(),Chrome 126.0.0.0,,,26-07-2024 00:06:45,26-07-2024 00:06:55,10.140s,PASSED
"click(findTestObject(""Object Repository/Healthcare/Profile/Logout_btn""))",Chrome 126.0.0.0,,,26-07-2024 00:06:55,26-07-2024 00:06:56,0.877s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Healthcare/Dashboard/Dashboard_page""), 3)",Chrome 126.0.0.0,,,26-07-2024 00:06:56,26-07-2024 00:06:56,0.253s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,26-07-2024 00:06:56,26-07-2024 00:06:57,0.157s,PASSED
