Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Burger_menu_log_in,Chrome 126.0.0.0,,,18-07-2024 21:15:39,18-07-2024 21:16:32,52.589s,PASSED
,,,,,,,
Test Cases/Healthcare/Buger Menu/TC05_Logged_in_Check_display,Chrome 126.0.0.0,,,18-07-2024 21:15:40,18-07-2024 21:15:52,12.299s,PASSED
store.Authentication.HC_Login_Burger_menu.Login_via_Burger_menu(),Chrome 126.0.0.0,,,18-07-2024 21:15:40,18-07-2024 21:15:50,9.708s,PASSED
"click(findTestObject(""Object Repository/Healthcare/Burger menu/a_Burger_menu""))",Chrome 126.0.0.0,,,18-07-2024 21:15:50,18-07-2024 21:15:50,0.285s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Healthcare/Burger menu/Slidebar_opened""), 3)",Chrome 126.0.0.0,,,18-07-2024 21:15:50,18-07-2024 21:15:50,0.267s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Healthcare/Burger menu/a_Home""), 3)",Chrome 126.0.0.0,,,18-07-2024 21:15:50,18-07-2024 21:15:50,0.269s,PASSED
"verifyElementNotPresent(findTestObject(""Object Repository/Healthcare/Burger menu/a_Login""), 3)",Chrome 126.0.0.0,,,18-07-2024 21:15:50,18-07-2024 21:15:51,0.420s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Healthcare/Burger menu/a_History""), 3)",Chrome 126.0.0.0,,,18-07-2024 21:15:51,18-07-2024 21:15:51,0.268s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Healthcare/Burger menu/a_Profile""), 3)",Chrome 126.0.0.0,,,18-07-2024 21:15:51,18-07-2024 21:15:51,0.280s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Healthcare/Burger menu/a_Logout""), 3)",Chrome 126.0.0.0,,,18-07-2024 21:15:51,18-07-2024 21:15:52,0.281s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,18-07-2024 21:15:52,18-07-2024 21:15:52,0.247s,PASSED
,,,,,,,
Test Cases/Healthcare/Buger Menu/TC07_Check_navigation_Home_Logged_in,Chrome 126.0.0.0,,,18-07-2024 21:15:52,18-07-2024 21:16:01,9.604s,PASSED
store.Authentication.HC_Login_Burger_menu.Login_via_Burger_menu(),Chrome 126.0.0.0,,,18-07-2024 21:15:52,18-07-2024 21:16:00,7.966s,PASSED
"click(findTestObject(""Object Repository/Healthcare/Burger menu/a_Burger_menu""))",Chrome 126.0.0.0,,,18-07-2024 21:16:00,18-07-2024 21:16:00,0.283s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Healthcare/Burger menu/Slidebar_opened""), 3)",Chrome 126.0.0.0,,,18-07-2024 21:16:00,18-07-2024 21:16:00,0.265s,PASSED
"click(findTestObject(""Object Repository/Healthcare/Burger menu/a_Home""))",Chrome 126.0.0.0,,,18-07-2024 21:16:00,18-07-2024 21:16:01,0.584s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Healthcare/Appointment/form_Healthcare""), 3)",Chrome 126.0.0.0,,,18-07-2024 21:16:01,18-07-2024 21:16:01,0.267s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,18-07-2024 21:16:01,18-07-2024 21:16:01,0.137s,PASSED
,,,,,,,
