Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Login,Chrome 126.0.0.0,,,25-07-2024 23:21:06,25-07-2024 23:23:05,1m - 58.569s,PASSED
,,,,,,,
Test Cases/Healthcare/Login/TC01_Login_success_with_valid_info,Chrome 126.0.0.0,,,25-07-2024 23:21:06,25-07-2024 23:21:17,10.346s,PASSED
openBrowser(HC_Login_URL),Chrome 126.0.0.0,,,25-07-2024 23:21:07,25-07-2024 23:21:13,6.640s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,25-07-2024 23:21:13,25-07-2024 23:21:13,0.066s,PASSED
"setText(findTestObject(""Object Repository/Healthcare/Login/input_Username_username""), ""John Doe"")",Chrome 126.0.0.0,,,25-07-2024 23:21:13,25-07-2024 23:21:14,0.855s,PASSED
"setText(findTestObject(""Object Repository/Healthcare/Login/input_Password_password""), ""ThisIsNotAPassword"")",Chrome 126.0.0.0,,,25-07-2024 23:21:14,25-07-2024 23:21:15,0.706s,PASSED
"click(findTestObject(""Object Repository/Healthcare/Login/button_Login""))",Chrome 126.0.0.0,,,25-07-2024 23:21:15,25-07-2024 23:21:16,1.004s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Healthcare/Appointment/form_Healthcare""), 3)",Chrome 126.0.0.0,,,25-07-2024 23:21:16,25-07-2024 23:21:17,0.494s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,25-07-2024 23:21:17,25-07-2024 23:21:17,0.232s,PASSED
,,,,,,,
Test Cases/Healthcare/Login/TC02_Login_via_make_appointment,Chrome 126.0.0.0,,,25-07-2024 23:21:17,25-07-2024 23:21:25,8.268s,PASSED
openBrowser(HC_Dashborad_URL),Chrome 126.0.0.0,,,25-07-2024 23:21:17,25-07-2024 23:21:21,3.667s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,25-07-2024 23:21:21,25-07-2024 23:21:21,0.046s,PASSED
"click(findTestObject(""Object Repository/Healthcare/Dashboard/a_Make Appointment""))",Chrome 126.0.0.0,,,25-07-2024 23:21:21,25-07-2024 23:21:21,0.714s,PASSED
"store.Authentication.HC_Login.HC_Login_with_URL(""John Doe"", ""ThisIsNotAPassword"")",Chrome 126.0.0.0,,,25-07-2024 23:21:21,25-07-2024 23:21:25,3.309s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Healthcare/Appointment/form_Healthcare""), 3)",Chrome 126.0.0.0,,,25-07-2024 23:21:25,25-07-2024 23:21:25,0.258s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,25-07-2024 23:21:25,25-07-2024 23:21:25,0.157s,PASSED
,,,,,,,
Test Cases/Healthcare/Login/TC03_Login_via_burger_menu,Chrome 126.0.0.0,,,25-07-2024 23:21:25,25-07-2024 23:22:57,1m - 32.130s,PASSED
openBrowser(HC_Dashborad_URL),Chrome 126.0.0.0,,,25-07-2024 23:21:25,25-07-2024 23:22:53,1m - 27.587s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,25-07-2024 23:22:53,25-07-2024 23:22:53,0.046s,PASSED
"click(findTestObject(""Object Repository/Healthcare/Burger menu/a_Burger_menu""))",Chrome 126.0.0.0,,,25-07-2024 23:22:53,25-07-2024 23:22:53,0.314s,PASSED
"click(findTestObject(""Object Repository/Healthcare/Burger menu/a_Login""))",Chrome 126.0.0.0,,,25-07-2024 23:22:53,25-07-2024 23:22:54,1.098s,PASSED
"store.Authentication.HC_Login.HC_Login_with_URL(""John Doe"", ""ThisIsNotAPassword"")",Chrome 126.0.0.0,,,25-07-2024 23:22:54,25-07-2024 23:22:57,2.610s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Healthcare/Appointment/form_Healthcare""), 3)",Chrome 126.0.0.0,,,25-07-2024 23:22:57,25-07-2024 23:22:57,0.262s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,25-07-2024 23:22:57,25-07-2024 23:22:57,0.145s,PASSED
,,,,,,,
Test Cases/Healthcare/Login/TC06_Login_with_invalid_info,Chrome 126.0.0.0,,,25-07-2024 23:22:57,25-07-2024 23:23:05,7.553s,PASSED
openBrowser(HC_Login_URL),Chrome 126.0.0.0,,,25-07-2024 23:22:57,25-07-2024 23:23:01,4.152s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,25-07-2024 23:23:01,25-07-2024 23:23:01,0.042s,PASSED
"setText(findTestObject(""Object Repository/Healthcare/Login/input_Username_username""), ""John"")",Chrome 126.0.0.0,,,25-07-2024 23:23:01,25-07-2024 23:23:02,0.632s,PASSED
"setText(findTestObject(""Object Repository/Healthcare/Login/input_Password_password""), ""ThisIsAPassword"")",Chrome 126.0.0.0,,,25-07-2024 23:23:02,25-07-2024 23:23:03,0.581s,PASSED
"click(findTestObject(""Object Repository/Healthcare/Login/button_Login""))",Chrome 126.0.0.0,,,25-07-2024 23:23:03,25-07-2024 23:23:04,1.451s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Healthcare/Login/label_Error_message""), 3)",Chrome 126.0.0.0,,,25-07-2024 23:23:04,25-07-2024 23:23:05,0.504s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,25-07-2024 23:23:05,25-07-2024 23:23:05,0.140s,PASSED
