Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Burger_menu_log_in,Chrome 127.0.0.0,,,26-07-2024 11:07:50,26-07-2024 11:09:02,1m - 12.111s,PASSED
,,,,,,,
Test Cases/Healthcare/Buger Menu/TC05_Logged_in_Check_display,Chrome 127.0.0.0,,,26-07-2024 11:07:50,26-07-2024 11:08:15,24.679s,PASSED
store.Authentication.HC_Login_Burger_menu.Login_via_Burger_menu(),Chrome 127.0.0.0,,,26-07-2024 11:07:51,26-07-2024 11:08:07,16.641s,PASSED
"click(findTestObject(""Object Repository/Healthcare/Burger menu/a_Burger_menu""))",Chrome 127.0.0.0,,,26-07-2024 11:08:07,26-07-2024 11:08:08,1.064s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Healthcare/Burger menu/Slidebar_opened""), 3)",Chrome 127.0.0.0,,,26-07-2024 11:08:08,26-07-2024 11:08:09,0.498s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Healthcare/Burger menu/a_Home""), 3)",Chrome 127.0.0.0,,,26-07-2024 11:08:09,26-07-2024 11:08:10,1.181s,PASSED
"verifyElementNotPresent(findTestObject(""Object Repository/Healthcare/Burger menu/a_Login""), 3)",Chrome 127.0.0.0,,,26-07-2024 11:08:10,26-07-2024 11:08:12,1.860s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Healthcare/Burger menu/a_History""), 3)",Chrome 127.0.0.0,,,26-07-2024 11:08:12,26-07-2024 11:08:12,0.660s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Healthcare/Burger menu/a_Profile""), 3)",Chrome 127.0.0.0,,,26-07-2024 11:08:12,26-07-2024 11:08:13,0.457s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Healthcare/Burger menu/a_Logout""), 3)",Chrome 127.0.0.0,,,26-07-2024 11:08:13,26-07-2024 11:08:13,0.406s,PASSED
closeBrowser(),Chrome 127.0.0.0,,,26-07-2024 11:08:13,26-07-2024 11:08:15,1.401s,PASSED
,,,,,,,
Test Cases/Healthcare/Buger Menu/TC07_Check_navigation_Home_Logged_in,Chrome 127.0.0.0,,,26-07-2024 11:08:15,26-07-2024 11:08:29,14.719s,PASSED
store.Authentication.HC_Login_Burger_menu.Login_via_Burger_menu(),Chrome 127.0.0.0,,,26-07-2024 11:08:15,26-07-2024 11:08:27,11.717s,PASSED
"click(findTestObject(""Object Repository/Healthcare/Burger menu/a_Burger_menu""))",Chrome 127.0.0.0,,,26-07-2024 11:08:27,26-07-2024 11:08:27,0.372s,PASSED
