Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Login,Chrome 126.0.0.0,,,24-07-2024 21:41:12,24-07-2024 21:41:53,41.517s,PASSED
,,,,,,,
Test Cases/Healthcare/Login/TC01_Login_success_with_valid_info,Chrome 126.0.0.0,,,24-07-2024 21:41:12,24-07-2024 21:41:24,11.556s,PASSED
openBrowser(HC_Login_URL),Chrome 126.0.0.0,,,24-07-2024 21:41:12,24-07-2024 21:41:16,3.150s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,24-07-2024 21:41:16,24-07-2024 21:41:21,5.080s,PASSED
"setText(findTestObject(""Object Repository/Healthcare/Login/input_Username_username""), ""John Doe"")",Chrome 126.0.0.0,,,24-07-2024 21:41:21,24-07-2024 21:41:21,0.786s,PASSED
"setText(findTestObject(""Object Repository/Healthcare/Login/input_Password_password""), ""ThisIsNotAPassword"")",Chrome 126.0.0.0,,,24-07-2024 21:41:21,24-07-2024 21:41:22,0.621s,PASSED
"click(findTestObject(""Object Repository/Healthcare/Login/button_Login""))",Chrome 126.0.0.0,,,24-07-2024 21:41:22,24-07-2024 21:41:23,0.960s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Healthcare/Appointment/form_Healthcare""), 3)",Chrome 126.0.0.0,,,24-07-2024 21:41:23,24-07-2024 21:41:23,0.393s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,24-07-2024 21:41:23,24-07-2024 21:41:24,0.232s,PASSED
,,,,,,,
Test Cases/Healthcare/Login/TC02_Login_via_make_appointment,Chrome 126.0.0.0,,,24-07-2024 21:41:24,24-07-2024 21:41:35,11.009s,PASSED
openBrowser(HC_Dashborad_URL),Chrome 126.0.0.0,,,24-07-2024 21:41:24,24-07-2024 21:41:30,6.288s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,24-07-2024 21:41:30,24-07-2024 21:41:30,0.054s,PASSED
"click(findTestObject(""Object Repository/Healthcare/Dashboard/a_Make Appointment""))",Chrome 126.0.0.0,,,24-07-2024 21:41:30,24-07-2024 21:41:32,1.409s,PASSED
"store.Authentication.HC_Login.HC_Login_with_URL(""John Doe"", ""ThisIsNotAPassword"")",Chrome 126.0.0.0,,,24-07-2024 21:41:32,24-07-2024 21:41:34,2.717s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Healthcare/Appointment/form_Healthcare""), 3)",Chrome 126.0.0.0,,,24-07-2024 21:41:34,24-07-2024 21:41:34,0.260s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,24-07-2024 21:41:34,24-07-2024 21:41:35,0.153s,PASSED
,,,,,,,
Test Cases/Healthcare/Login/TC03_Login_via_burger_menu,Chrome 126.0.0.0,,,24-07-2024 21:41:35,24-07-2024 21:41:45,10.638s,PASSED
openBrowser(HC_Dashborad_URL),Chrome 126.0.0.0,,,24-07-2024 21:41:35,24-07-2024 21:41:41,6.183s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,24-07-2024 21:41:41,24-07-2024 21:41:41,0.052s,PASSED
"click(findTestObject(""Object Repository/Healthcare/Burger menu/a_Burger_menu""))",Chrome 126.0.0.0,,,24-07-2024 21:41:41,24-07-2024 21:41:41,0.331s,PASSED
"click(findTestObject(""Object Repository/Healthcare/Burger menu/a_Login""))",Chrome 126.0.0.0,,,24-07-2024 21:41:41,24-07-2024 21:41:42,0.730s,PASSED
"store.Authentication.HC_Login.HC_Login_with_URL(""John Doe"", ""ThisIsNotAPassword"")",Chrome 126.0.0.0,,,24-07-2024 21:41:42,24-07-2024 21:41:45,2.767s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Healthcare/Appointment/form_Healthcare""), 3)",Chrome 126.0.0.0,,,24-07-2024 21:41:45,24-07-2024 21:41:45,0.257s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,24-07-2024 21:41:45,24-07-2024 21:41:45,0.207s,PASSED
,,,,,,,
Test Cases/Healthcare/Login/TC06_Login_with_invalid_info,Chrome 126.0.0.0,,,24-07-2024 21:41:45,24-07-2024 21:41:53,8.094s,PASSED
openBrowser(HC_Login_URL),Chrome 126.0.0.0,,,24-07-2024 21:41:45,24-07-2024 21:41:51,5.121s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,24-07-2024 21:41:51,24-07-2024 21:41:51,0.052s,PASSED
"setText(findTestObject(""Object Repository/Healthcare/Login/input_Username_username""), ""John"")",Chrome 126.0.0.0,,,24-07-2024 21:41:51,24-07-2024 21:41:51,0.665s,PASSED
"setText(findTestObject(""Object Repository/Healthcare/Login/input_Password_password""), ""ThisIsAPassword"")",Chrome 126.0.0.0,,,24-07-2024 21:41:51,24-07-2024 21:41:52,0.598s,PASSED
"click(findTestObject(""Object Repository/Healthcare/Login/button_Login""))",Chrome 126.0.0.0,,,24-07-2024 21:41:52,24-07-2024 21:41:53,0.928s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Healthcare/Login/label_Error_message""), 3)",Chrome 126.0.0.0,,,24-07-2024 21:41:53,24-07-2024 21:41:53,0.497s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,24-07-2024 21:41:53,24-07-2024 21:41:53,0.139s,PASSED
