Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Login,Chrome 126.0.0.0,,,17-07-2024 16:50:29,17-07-2024 16:51:41,1m - 11.904s,PASSED
,,,,,,,
Test Cases/Healthcare/Login/TC01_Login_success_with_valid_info,Chrome 126.0.0.0,,,17-07-2024 16:50:30,17-07-2024 16:50:43,13.080s,PASSED
openBrowser(HC_Login_URL),Chrome 126.0.0.0,,,17-07-2024 16:50:31,17-07-2024 16:50:37,6.248s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,17-07-2024 16:50:37,17-07-2024 16:50:39,1.919s,PASSED
"setText(findTestObject(""Object Repository/Healthcare/Login/input_Username_username""), ""John Doe"")",Chrome 126.0.0.0,,,17-07-2024 16:50:39,17-07-2024 16:50:40,1.380s,PASSED
"setText(findTestObject(""Object Repository/Healthcare/Login/input_Password_password""), ""ThisIsNotAPassword"")",Chrome 126.0.0.0,,,17-07-2024 16:50:40,17-07-2024 16:50:41,0.854s,PASSED
"click(findTestObject(""Object Repository/Healthcare/Login/button_Login""))",Chrome 126.0.0.0,,,17-07-2024 16:50:41,17-07-2024 16:50:42,1.097s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Healthcare/Appointment/form_Healthcare""), 3)",Chrome 126.0.0.0,,,17-07-2024 16:50:42,17-07-2024 16:50:43,0.365s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,17-07-2024 16:50:43,17-07-2024 16:50:43,0.418s,PASSED
,,,,,,,
Test Cases/Healthcare/Login/TC02_Login_via_make_appointment,Chrome 126.0.0.0,,,17-07-2024 16:50:43,17-07-2024 16:51:23,40.132s,PASSED
openBrowser(HC_Dashborad_URL),Chrome 126.0.0.0,,,17-07-2024 16:50:43,17-07-2024 16:50:47,4.000s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,17-07-2024 16:50:47,17-07-2024 16:50:48,0.099s,PASSED
"click(findTestObject(""Object Repository/Healthcare/Dashboard/a_Make Appointment""))",Chrome 126.0.0.0,,,17-07-2024 16:50:48,17-07-2024 16:51:20,32.445s,PASSED
"store.Authentication.HC_Login.HC_Login_with_URL(""John Doe"", ""ThisIsNotAPassword"")",Chrome 126.0.0.0,,,17-07-2024 16:51:20,17-07-2024 16:51:23,3.046s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Healthcare/Appointment/form_Healthcare""), 3)",Chrome 126.0.0.0,,,17-07-2024 16:51:23,17-07-2024 16:51:23,0.317s,PASSED
,,,,,,,
Test Cases/Healthcare/Login/TC03_Login_via_burger_menu,Chrome 126.0.0.0,,,17-07-2024 16:51:23,17-07-2024 16:51:33,9.893s,PASSED
openBrowser(HC_Dashborad_URL),Chrome 126.0.0.0,,,17-07-2024 16:51:24,17-07-2024 16:51:26,2.696s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,17-07-2024 16:51:26,17-07-2024 16:51:28,1.674s,PASSED
"click(findTestObject(""Object Repository/Healthcare/Burger menu/a_Burger_menu""))",Chrome 126.0.0.0,,,17-07-2024 16:51:28,17-07-2024 16:51:28,0.405s,PASSED
"click(findTestObject(""Object Repository/Healthcare/Burger menu/a_Login""))",Chrome 126.0.0.0,,,17-07-2024 16:51:28,17-07-2024 16:51:30,1.217s,PASSED
"store.Authentication.HC_Login.HC_Login_with_URL(""John Doe"", ""ThisIsNotAPassword"")",Chrome 126.0.0.0,,,17-07-2024 16:51:30,17-07-2024 16:51:33,3.065s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Healthcare/Appointment/form_Healthcare""), 3)",Chrome 126.0.0.0,,,17-07-2024 16:51:33,17-07-2024 16:51:33,0.344s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,17-07-2024 16:51:33,17-07-2024 16:51:33,0.290s,PASSED
,,,,,,,
Test Cases/Healthcare/Login/TC06_Login_with_invalid_info,Chrome 126.0.0.0,,,17-07-2024 16:51:33,17-07-2024 16:51:41,8.083s,PASSED
openBrowser(HC_Login_URL),Chrome 126.0.0.0,,,17-07-2024 16:51:33,17-07-2024 16:51:38,4.256s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,17-07-2024 16:51:38,17-07-2024 16:51:38,0.097s,PASSED
"setText(findTestObject(""Object Repository/Healthcare/Login/input_Username_username""), ""John"")",Chrome 126.0.0.0,,,17-07-2024 16:51:38,17-07-2024 16:51:39,0.802s,PASSED
"setText(findTestObject(""Object Repository/Healthcare/Login/input_Password_password""), ""ThisIsAPassword"")",Chrome 126.0.0.0,,,17-07-2024 16:51:39,17-07-2024 16:51:39,0.717s,PASSED
"click(findTestObject(""Object Repository/Healthcare/Login/button_Login""))",Chrome 126.0.0.0,,,17-07-2024 16:51:39,17-07-2024 16:51:40,1.146s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Healthcare/Login/label_Error_message""), 3)",Chrome 126.0.0.0,,,17-07-2024 16:51:40,17-07-2024 16:51:41,0.296s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,17-07-2024 16:51:41,17-07-2024 16:51:41,0.600s,PASSED
