Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Burger_menu_log_in,Chrome 126.0.0.0,,,18-07-2024 22:12:33,18-07-2024 22:13:25,51.738s,PASSED
,,,,,,,
Test Cases/Healthcare/Buger Menu/TC05_Logged_in_Check_display,Chrome 126.0.0.0,,,18-07-2024 22:12:33,18-07-2024 22:12:45,11.611s,PASSED
store.Authentication.HC_Login_Burger_menu.Login_via_Burger_menu(),Chrome 126.0.0.0,,,18-07-2024 22:12:34,18-07-2024 22:12:43,9.179s,PASSED
"click(findTestObject(""Object Repository/Healthcare/Burger menu/a_Burger_menu""))",Chrome 126.0.0.0,,,18-07-2024 22:12:43,18-07-2024 22:12:43,0.274s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Healthcare/Burger menu/Slidebar_opened""), 3)",Chrome 126.0.0.0,,,18-07-2024 22:12:43,18-07-2024 22:12:43,0.264s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Healthcare/Burger menu/a_Home""), 3)",Chrome 126.0.0.0,,,18-07-2024 22:12:43,18-07-2024 22:12:44,0.251s,PASSED
"verifyElementNotPresent(findTestObject(""Object Repository/Healthcare/Burger menu/a_Login""), 3)",Chrome 126.0.0.0,,,18-07-2024 22:12:44,18-07-2024 22:12:44,0.439s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Healthcare/Burger menu/a_History""), 3)",Chrome 126.0.0.0,,,18-07-2024 22:12:44,18-07-2024 22:12:44,0.265s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Healthcare/Burger menu/a_Profile""), 3)",Chrome 126.0.0.0,,,18-07-2024 22:12:44,18-07-2024 22:12:45,0.264s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Healthcare/Burger menu/a_Logout""), 3)",Chrome 126.0.0.0,,,18-07-2024 22:12:45,18-07-2024 22:12:45,0.266s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,18-07-2024 22:12:45,18-07-2024 22:12:45,0.141s,PASSED
,,,,,,,
Test Cases/Healthcare/Buger Menu/TC07_Check_navigation_Home_Logged_in,Chrome 126.0.0.0,,,18-07-2024 22:12:45,18-07-2024 22:12:55,9.681s,PASSED
store.Authentication.HC_Login_Burger_menu.Login_via_Burger_menu(),Chrome 126.0.0.0,,,18-07-2024 22:12:45,18-07-2024 22:12:53,8.001s,PASSED
"click(findTestObject(""Object Repository/Healthcare/Burger menu/a_Burger_menu""))",Chrome 126.0.0.0,,,18-07-2024 22:12:53,18-07-2024 22:12:53,0.292s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Healthcare/Burger menu/Slidebar_opened""), 3)",Chrome 126.0.0.0,,,18-07-2024 22:12:53,18-07-2024 22:12:54,0.256s,PASSED
"click(findTestObject(""Object Repository/Healthcare/Burger menu/a_Home""))",Chrome 126.0.0.0,,,18-07-2024 22:12:54,18-07-2024 22:12:54,0.610s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Healthcare/Appointment/form_Healthcare""), 3)",Chrome 126.0.0.0,,,18-07-2024 22:12:54,18-07-2024 22:12:55,0.275s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,18-07-2024 22:12:55,18-07-2024 22:12:55,0.142s,PASSED
,,,,,,,
